时间单位:mS, 转换单位: 毫伏
Index	  Tims        AI00      AI01      
  8156   32.62400   2911.68   2012.33 
  8157   32.62800   2886.35   2018.13 
  8158   32.63200   2861.63   2024.54 
  8159   32.63600   2840.88   2030.64 
  8160   32.64000   2817.38   2043.76 
  8161   32.64400   2794.19   2056.27 
  8162   32.64800   2774.35   2069.09 
  8163   32.65200   2749.02   2079.77 
  8164   32.65600   2731.02   2101.75 
  8165   32.66000   2716.67   2111.51 
  8166   32.66400   2699.58   2128.30 
  8167   32.66800   2687.07   2147.52 
  8168   32.67200   2672.42   2164.61 
  8169   32.67600   2661.13   2183.23 
  8170   32.68000   2649.23   2207.03 
  8171   32.68400   2640.38   2229.31 
  8172   32.68800   2630.92   2249.76 
  8173   32.69200   2625.73   2272.03 
  8174   32.69600   2620.24   2296.75 
  8175   32.70000   2617.19   2314.45 
  8176   32.70400   2615.97   2336.43 
  8177   32.70800   2613.53   2357.48 
  8178   32.71200   2614.14   2381.29 
  8179   32.71600   2618.41   2403.87 
  8180   32.72000   2621.46   2427.98 
  8181   32.72400   2622.99   2451.48 
  8182   32.72800   2626.34   2471.31 
  8183   32.73200   2630.62   2494.20 
  8184   32.73600   2639.47   2521.97 
  8185   32.74000   2650.45   2539.67 
  8186   32.74400   2661.13   2556.76 
  8187   32.74800   2668.15   2575.68 
  8188   32.75200   2678.22   2595.83 
  8189   32.75600   2695.31   2616.58 
  8190   32.76000   2707.52   2635.50 
  8191   32.76400   2716.67   2652.59 
  8192   32.76800   2729.80   2672.73 
  8193   32.77200   2743.23   2690.43 
  8194   32.77600   2756.96   2712.40 
  8195   32.78000   2776.18   2723.08 
  8196   32.78400   2792.36   2738.34 
  8197   32.78800   2809.14   2754.21 
  8198   32.79200   2831.12   2770.08 
  8199   32.79600   2852.17   2781.98 
  8200   32.80000   2868.04   2794.49 
  8201   32.80400   2886.05   2806.70 
  8202   32.80800   2906.49   2821.04 
  8203   32.81200   2928.47   2833.56 
  8204   32.81600   2950.13   2844.54 
  8205   32.82000   2968.44   2846.68 
  8206   32.82400   2988.89   2854.92 
  8207   32.82800   3011.17   2861.33 
  8208   32.83200   3035.58   2868.04 
  8209   32.83600   3060.61   2873.23 
  8210   32.84000   3080.44   2876.59 
  8211   32.84400   3098.45   2881.47 
  8212   32.84800   3121.64   2883.30 
  8213   32.85200   3142.40   2887.57 
  8214   32.85600   3165.59   2894.59 
  8215   32.86000   3188.78   2884.83 
  8216   32.86400   3211.98   2883.61 
  8217   32.86800   3230.29   2882.69 
  8218   32.87200   3255.92   2877.81 
  8219   32.87600   3278.81   2872.92 
  8220   32.88000   3296.51   2868.65 
  8221   32.88400   3316.96   2865.30 
  8222   32.88800   3337.40   2857.67 
  8223   32.89200   3355.10   2849.43 
  8224   32.89600   3374.33   2842.41 
  8225   32.90000   3390.50   2828.98 
  8226   32.90400   3413.09   2820.43 
  8227   32.90800   3432.01   2808.84 
  8228   32.91200   3097.23   2504.88 
  8229   32.91600   1450.50   2258.00 
  8230   32.92000    778.20   1907.35 
  8231   32.92400    732.42   1786.50 
  8232   32.92800    740.97   1754.15 
  8233   32.93200    742.19   1762.70 
  8234   32.93600    737.61   1791.38 
  8235   32.94000    736.08   1819.46 
  8236   32.94400    732.73   1867.68 
  8237   32.94800    736.39   1918.03 
  8238   32.95200    737.30   1970.21 
  8239   32.95600    722.96   2026.37 
  8240   32.96000    742.19   2084.96 
  8241   32.96400    758.06   2143.55 
  8242   32.96800    779.72   2201.84 
  8243   32.97200    803.83   2259.52 
  8244   32.97600    832.82   2320.86 
  8245   32.98000    868.53   2369.69 
  8246   32.98400    907.90   2421.26 
  8247   32.98800    947.88   2471.62 
  8248   32.99200    993.65   2521.36 
  8249   32.99600   1046.75   2569.89 
  8250   33.00000   1099.24   2617.19 
  8251   33.00400   1157.23   2657.47 
  8252   33.00800   1215.52   2693.18 
  8253   33.01200   1276.86   2728.27 
  8254   33.01600   1340.94   2763.67 
  8255   33.02000   1407.17   2780.76 
  8256   33.02400   1475.22   2803.34 
  8257   33.02800   1544.80   2823.79 
  8258   33.03200   1615.30   2837.22 
  8259   33.03600   1688.23   2845.76 
  8260   33.04000   1753.54   2853.09 
  8261   33.04400   1822.51   2853.09 
  8262   33.04800   1890.56   2851.26 
  8263   33.05200   1956.18   2845.15 
  8264   33.05600   2022.09   2839.66 
  8265   33.06000   2084.96   2818.91 
  8266   33.06400   2145.69   2800.29 
  8267   33.06800   2204.90   2779.85 
  8268   33.07200   2259.83   2755.43 
  8269   33.07600   2314.76   2727.66 
  8270   33.08000   2356.26   2699.28 
  8271   33.08400   2399.29   2667.24 
  8272   33.08800   2440.80   2635.50 
  8273   33.09200   2478.03   2603.45 
  8274   33.09600   2513.73   2564.70 
  8275   33.10000   2541.81   2521.06 
  8276   33.10400   2563.48   2482.91 
  8277   33.10800   2584.53   2443.54 
  8278   33.11200   2604.68   2404.17 
  8279   33.11600   2621.46   2364.50 
  8280   33.12000   2625.73   2321.17 
  8281   33.12400   2630.92   2282.10 
  8282   33.12800   2630.31   2241.21 
  8283   33.13200   2623.60   2202.45 
  8284   33.13600   2615.97   2164.61 
  8285   33.14000   2605.59   2126.77 
  8286   33.14400   2593.99   2090.45 
  8287   33.14800   2575.07   2056.88 
  8288   33.15200   2556.15   2023.62 
  8289   33.15600   2531.74   1994.02 
  8290   33.16000   2498.78   1967.77 
  8291   33.16400   2473.14   1947.33 
  8292   33.16800   2436.83   1922.91 
  8293   33.17200   2402.04   1907.96 
  8294   33.17600   2366.94   1889.65 
  8295   33.18000   2330.63   1876.22 
  8296   33.18400   2292.79   1868.90 
  8297   33.18800   2256.16   1864.32 
  8298   33.19200   2218.63   1860.66 
  8299   33.19600   2181.40   1861.88 
  8300   33.20000   2138.67   1867.98 
  8301   33.20400   2102.36   1875.61 
  8302   33.20800   2067.57   1887.51 
  8303   33.21200   2033.08   1904.60 
  8304   33.21600   1999.82   1914.67 
  8305   33.22000   1968.08   1932.37 
  8306   33.22400   1936.34   1950.68 
  8307   33.22800   1906.43   1973.57 
  8308   33.23200   1881.71   2002.26 
  8309   33.23600   1854.25   2029.72 
  8310   33.24000   1833.80   2061.16 
  8311   33.24400   1816.10   2091.98 
  8312   33.24800   1794.74   2123.41 
  8313   33.25200   1779.17   2164.31 
  8314   33.25600   1768.19   2194.52 
  8315   33.26000   1762.08   2232.67 
  8316   33.26400   1755.68   2272.03 
  8317   33.26800   1751.10   2309.57 
  8318   33.27200   1754.46   2346.80 
  8319   33.27600   1752.62   2386.47 
  8320   33.28000   1752.62   2426.45 
  8321   33.28400   1759.64   2468.26 
  8322   33.28800   1769.41   2513.12 
  8323   33.29200   1781.01   2558.90 
  8324   33.29600   1795.35   2594.91 
  8325   33.30000   1811.52   2636.72 
  8326   33.30400   1832.89   2677.61 
  8327   33.30800   1854.55   2720.64 
  8328   33.31200   1884.16   2760.62 
  8329   33.31600   1909.18   2803.96 
  8330   33.32000   1939.70   2843.02 
  8331   33.32400   1968.69   2877.50 
  8332   33.32800   2005.31   2918.40 
  8333   33.33200   2042.85   2958.37 
  8334   33.33600   2082.82   2985.23 
  8335   33.34000   2124.63   3018.19 
  8336   33.34400   2167.97   3048.40 
  8337   33.34800   2215.27   3075.26 
  8338   33.35200   2261.96   3101.50 
  8339   33.35600   2309.27   3125.00 
  8340   33.36000   2356.26   3145.14 
  8341   33.36400   2404.79   3165.28 
  8342   33.36800   2453.61   3181.15 
  8343   33.37200   2501.83   3200.38 
  8344   33.37600   2552.19   3206.48 
  8345   33.38000   2603.15   3214.11 
  8346   33.38400   2654.72   3224.18 
  8347   33.38800   2706.30   3230.59 
  8348   33.39200   2759.09   3229.06 
  8349   33.39600   2801.51   3230.59 
  8350   33.40000   2850.95   3228.76 
  8351   33.40400   2900.70   3226.32 
  8352   33.40800   2946.78   3223.88 
  8353   33.41200   2994.69   3215.33 
  8354   33.41600   3038.94   3197.02 
  8355   33.42000   3083.50   3184.20 
  8356   33.42400   3128.05   3170.17 
  8357   33.42800   3167.42   3150.33 
  8358   33.43200   3209.23   3129.58 
  8359   33.43600   3244.32   3112.18 
  8360   33.44000   3280.64   3087.77 
  8361   33.44400   3314.51   3062.74 
  8362   33.44800   3342.29   3037.41 
  8363   33.45200   3370.97   3013.31 
  8364   33.45600   3399.35   2978.52 
  8365   33.46000   3427.43   2951.97 
  8366   33.46400   3450.62   2918.70 
  8367   33.46800   3471.68   2887.27 
  8368   33.47200   3488.77   2850.34 
  8369   33.47600   3501.59   2820.43 
  8370   33.48000   3517.15   2789.61 
  8371   33.48400   3530.27   2755.13 
  8372   33.48800   3539.43   2720.34 
  8373   33.49200   3546.45   2688.60 
  8374   33.49600   3551.03   2647.40 
  8375   33.50000   3553.16   2613.22 
  8376   33.50400   3554.99   2578.13 
  8377   33.50800   3554.99   2542.11 
  8378   33.51200   3554.99   2509.77 
  8379   33.51600   3543.09   2471.31 
  8380   33.52000   3533.33   2438.35 
  8381   33.52400   3521.12   2407.23 
  8382   33.52800   3510.74   2375.79 
  8383   33.53200   3498.84   2351.07 
  8384   33.53600   3485.41   2316.28 
  8385   33.54000   3466.80   2286.38 
  8386   33.54400   3448.49   2258.30 
  8387   33.54800   3427.43   2230.53 
  8388   33.55200   3414.31   2207.03 
  8389   33.55600   3390.50   2184.14 
  8390   33.56000   3366.70   2160.03 
  8391   33.56400   3341.98   2137.76 
  8392   33.56800   3315.73   2120.36 
  8393   33.57200   3290.41   2103.27 
  8394   33.57600   3264.77   2082.52 
  8395   33.58000   3235.78   2069.09 
  8396   33.58400   3211.98   2054.75 
  8397   33.58800   3183.90   2042.54 
  8398   33.59200   3158.57   2031.86 
  8399   33.59600   3124.39   2021.48 
  8400   33.60000   3096.01   2016.91 
  8401   33.60400   3069.46   2014.16 
  8402   33.60800   3043.52   2013.55 
  8403   33.61200   3016.36   2012.63 
  8404   33.61600   2986.76   2002.87 
  8405   33.62000   2959.59   2008.06 
  8406   33.62400   2933.96   2009.89 
  8407   33.62800   2911.38   2014.47 
  8408   33.63200   2889.10   2019.35 
  8409   33.63600   2858.89   2026.06 
  8410   33.64000   2834.47   2034.91 
  8411   33.64400   2810.97   2046.51 
  8412   33.64800   2790.83   2060.24 
  8413   33.65200   2769.17   2072.75 
  8414   33.65600   2749.02   2081.30 
  8415   33.66000   2729.49   2098.39 
  8416   33.66400   2716.37   2114.26 
  8417   33.66800   2699.28   2129.52 
  8418   33.67200   2686.77   2150.88 
  8419   33.67600   2669.98   2169.19 
  8420   33.68000   2658.69   2189.33 
  8421   33.68400   2649.23   2208.25 
  8422   33.68800   2638.24   2233.28 
  8423   33.69200   2632.14   2254.33 
  8424   33.69600   2626.34   2272.64 
  8425   33.70000   2621.15   2296.45 
  8426   33.70400   2620.85   2317.81 
  8427   33.70800   2616.58   2336.73 
  8428   33.71200   2617.80   2359.62 
  8429   33.71600   2615.36   2385.86 
  8430   33.72000   2617.49   2407.84 
  8431   33.72400   2618.41   2429.50 
  8432   33.72800   2621.46   2455.14 
  8433   33.73200   2627.56   2475.59 
  8434   33.73600   2633.67   2496.64 
  8435   33.74000   2642.52   2518.01 
  8436   33.74400   2651.37   2536.01 
  8437   33.74800   2661.74   2559.20 
  8438   33.75200   2676.39   2582.09 
  8439   33.75600   2681.88   2601.62 
  8440   33.76000   2693.48   2620.54 
  8441   33.76400   2706.30   2639.16 
  8442   33.76800   2717.90   2660.52 
  8443   33.77200   2732.24   2674.87 
  8444   33.77600   2749.02   2691.65 
  8445   33.78000   2762.76   2709.35 
  8446   33.78400   2779.54   2724.91 
  8447   33.78800   2797.24   2739.87 
  8448   33.79200   2817.99   2758.48 
  8449   33.79600   2832.64   2771.61 
  8450   33.80000   2850.34   2783.81 
  8451   33.80400   2868.04   2798.77 
  8452   33.80800   2888.79   2814.94 
  8453   33.81200   2911.38   2821.35 
  8454   33.81600   2930.60   2831.42 
  8455   33.82000   2951.66   2839.66 
  8456   33.82400   2972.11   2847.29 
  8457   33.82800   2998.66   2858.28 
  8458   33.83200   3015.75   2864.38 
  8459   33.83600   3036.80   2869.87 
  8460   33.84000   3057.56   2872.01 
  8461   33.84400   3080.14   2881.47 
  8462   33.84800   3103.64   2887.57 
  8463   33.85200   3126.22   2884.22 
  8464   33.85600   3146.36   2884.52 
  8465   33.86000   3167.72   2886.05 
  8466   33.86400   3192.75   2886.96 
  8467   33.86800   3220.21   2885.74 
  8468   33.87200   3235.17   2882.39 
  8469   33.87600   3253.48   2879.03 
  8470   33.88000   3276.67   2875.37 
  8471   33.88400   3298.95   2875.06 
  8472   33.88800   3319.09   2862.55 
  8473   33.89200   3338.01   2854.31 
  8474   33.89600   3358.76   2845.76 
  8475   33.90000   3375.55   2838.13 
  8476   33.90400   3400.57   2830.20 
  8477   33.90800   3420.72   2817.99 
  8478   33.91200   3431.09   2792.05 
  8479   33.91600   2914.73   2497.56 
  8480   33.92000   1260.07   2200.93 
  8481   33.92400    763.24   1892.09 
  8482   33.92800    733.34   1777.34 
  8483   33.93200    742.80   1750.49 
  8484   33.93600    741.58   1761.47 
  8485   33.94000    740.97   1788.94 
  8486   33.94400    741.58   1826.17 
  8487   33.94800    735.17   1874.08 
  8488   33.95200    733.64   1924.44 
  8489   33.95600    734.86   1979.68 
  8490   33.96000    718.38   2037.66 
  8491   33.96400    742.80   2097.47 
  8492   33.96800    760.80   2149.35 
  8493   33.97200    783.39   2203.98 
  8494   33.97600    809.94   2265.93 
  8495   33.98000    841.98   2319.64 
  8496   33.98400    879.21   2376.10 
  8497   33.98800    911.25   2428.89 
  8498   33.99200    953.37   2480.47 
  8499   33.99600    999.76   2531.13 
  8500   34.00000   1051.03   2580.87 
  8501   34.00400   1101.68   2619.93 
  8502   34.00800   1159.67   2661.13 
  8503   34.01200   1224.37   2699.58 
  8504   34.01600   1288.45   2732.24 
  8505   34.02000   1353.15   2761.23 
  8506   34.02400   1423.95   2785.95 
  8507   34.02800   1484.99   2808.84 
  8508   34.03200   1552.73   2826.54 
  8509   34.03600   1622.62   2841.19 
  8510   34.04000   1693.12   2854.00 
  8511   34.04400   1761.78   2853.09 
  8512   34.04800   1831.67   2853.39 
  8513   34.05200   1899.41   2850.04 
  8514   34.05600   1965.33   2843.02 
  8515   34.06000   2034.30   2831.73 
  8516   34.06400   2093.20   2817.38 
  8517   34.06800   2153.93   2799.38 
  8518   34.07200   2208.25   2777.40 
  8519   34.07600   2262.88   2755.13 
  8520   34.08000   2317.20   2732.24 
  8521   34.08400   2363.28   2695.92 
  8522   34.08800   2407.53   2664.18 
  8523   34.09200   2449.04   2627.56 
  8524   34.09600   2485.66   2592.77 
  8525   34.10000   2522.58   2556.76 
  8526   34.10400   2545.17   2519.53 
  8527   34.10800   2567.75   2479.25 
  8528   34.11200   2587.89   2440.80 
  8529   34.11600   2604.37   2402.65 
  8530   34.12000   2617.49   2359.01 
  8531   34.12400   2627.56   2319.95 
  8532   34.12800   2630.62   2275.70 
  8533   34.13200   2630.00   2234.80 
  8534   34.13600   2626.95   2197.57 
  8535   34.14000   2622.07   2160.34 
  8536   34.14400   2607.73   2124.02 
  8537   34.14800   2594.60   2088.01 
  8538   34.15200   2572.02   2053.22 
  8539   34.15600   2549.13   2026.37 
  8540   34.16000   2526.25   1993.41 
  8541   34.16400   2498.47   1965.33 
  8542   34.16800   2467.96   1941.53 
  8543   34.17200   2433.17   1920.17 
  8544   34.17600   2404.48   1904.30 
  8545   34.18000   2366.03   1889.65 
  8546   34.18400   2327.88   1875.92 
  8547   34.18800   2286.68   1868.90 
  8548   34.19200   2248.54   1865.23 
  8549   34.19600   2211.91   1869.20 
  8550   34.20000   2174.99   1865.84 
  8551   34.20400   2135.93   1869.20 
  8552   34.20800   2098.39   1874.08 
  8553   34.21200   2065.43   1888.73 
  8554   34.21600   2036.74   1903.38 
  8555   34.22000   1998.29   1916.81 
  8556   34.22400   1961.98   1932.07 
  8557   34.22800   1930.85   1954.04 
  8558   34.23200   1902.47   1983.34 
  8559   34.23600   1877.14   2008.36 
  8560   34.24000   1851.81   2031.86 
  8561   34.24400   1830.14   2062.99 
  8562   34.24800   1812.74   2094.12 
  8563   34.25200   1797.79   2129.52 
  8564   34.25600   1786.50   2164.61 
  8565   34.26000   1768.80   2199.71 
  8566   34.26400   1760.25   2236.33 
  8567   34.26800   1751.10   2279.36 
  8568   34.27200   1753.23   2319.95 
  8569   34.27600   1750.79   2353.52 
  8570   34.28000   1751.40   2392.58 
  8571   34.28400   1754.76   2432.86 
  8572   34.28800   1761.47   2471.62 
  8573   34.29200   1774.29   2516.17 
  8574   34.29600   1784.97   2558.29 
  8575   34.30000   1795.04   2599.79 
  8576   34.30400   1814.58   2643.43 
  8577   34.30800   1834.72   2686.16 
  8578   34.31200   1858.22   2731.02 
  8579   34.31600   1883.54   2765.20 
  8580   34.32000   1909.18   2808.23 
  8581   34.32400   1942.44   2847.60 
  8582   34.32800   1977.54   2884.83 
  8583   34.33200   2016.91   2922.67 
  8584   34.33600   2049.26   2956.54 
  8585   34.34000   2087.71   2988.59 
  8586   34.34400   2130.74   3023.99 
  8587   34.34800   2171.02   3054.81 
  8588   34.35200   2216.80   3083.50 
  8589   34.35600   2265.63   3103.94 
  8590   34.36000   2313.84   3128.05 
  8591   34.36400   2362.37   3148.50 
  8592   34.36800   2415.77   3167.11 
  8593   34.37200   2465.82   3182.37 
  8594   34.37600   2508.85   3198.24 
  8595   34.38000   2561.04   3209.53 
  8596   34.38400   2609.56   3219.30 
  8597   34.38800   2658.39   3228.15 
  8598   34.39200   2707.82   3227.84 
  8599   34.39600   2761.54   3232.12 
  8600   34.40000   2811.58   3232.12 
  8601   34.40400   2860.11   3230.29 
  8602   34.40800   2910.16   3223.57 
  8603   34.41200   2958.68   3219.30 
  8604   34.41600   3001.71   3212.59 
  8605   34.42000   3049.62   3198.24 
  8606   34.42400   3094.18   3184.81 
  8607   34.42800   3130.49   3171.39 
  8608   34.43200   3173.22   3147.89 
  8609   34.43600   3211.98   3128.66 
  8610   34.44000   3248.90   3108.83 
  8611   34.44400   3286.44   3081.67 
  8612   34.44800   3320.31   3059.69 
  8613   34.45200   3348.39   3032.53 
  8614   34.45600   3377.38   3006.29 
  8615   34.46000   3405.76   2978.52 
  8616   34.46400   3429.57   2949.52 
  8617   34.46800   3453.06   2922.97 
  8618   34.47200   3472.29   2884.22 
  8619   34.47600   3492.74   2851.26 
  8620   34.48000   3507.08   2816.47 
  8621   34.48400   3518.68   2783.20 
  8622   34.48800   3537.60   2746.89 
  8623   34.49200   3539.43   2714.84 
  8624   34.49600   3548.28   2680.05 
  8625   34.50000   3552.55   2643.74 
  8626   34.50400   3553.77   2614.14 
  8627   34.50800   3558.04   2578.13 
  8628   34.51200   3554.69   2539.06 
  8629   34.51600   3550.42   2503.05 
  8630   34.52000   3542.48   2470.40 
  8631   34.52400   3534.55   2435.91 
  8632   34.52800   3529.66   2402.34 
  8633   34.53200   3513.18   2372.44 
  8634   34.53600   3495.48   2340.09 
  8635   34.54000   3476.56   2311.71 
  8636   34.54400   3464.97   2289.43 
  8637   34.54800   3445.43   2257.69 
  8638   34.55200   3429.26   2228.09 
  8639   34.55600   3408.20   2205.20 
  8640   34.56000   3388.06   2181.09 
  8641   34.56400   3367.92   2159.42 
  8642   34.56800   3348.69   2139.59 
  8643   34.57200   3314.82   2115.17 
  8644   34.57600   3287.05   2098.08 
  8645   34.58000   3260.50   2080.38 
  8646   34.58400   3233.03   2073.06 
  8647   34.58800   3208.31   2052.92 
  8648   34.59200   3177.19   2038.88 
  8649   34.59600   3152.16   2029.11 
  8650   34.60000   3122.25   2021.79 
  8651   34.60400   3098.45   2017.82 
  8652   34.60800   3070.07   2011.72 
  8653   34.61200   3038.33   2010.19 
  8654   34.61600   3009.64   2008.06 
  8655   34.62000   2985.23   2009.28 
  8656   34.62400   2959.59   2012.63 
  8657   34.62800   2929.99   2011.11 
  8658   34.63200   2907.41   2017.82 
  8659   34.63600   2882.39   2020.57 
  8660   34.64000   2859.19   2026.98 
  8661   34.64400   2837.83   2031.86 
  8662   34.64800   2808.53   2042.85 
  8663   34.65200   2789.92   2059.02 
  8664   34.65600   2767.94   2076.72 
  8665   34.66000   2752.08   2088.01 
  8666   34.66400   2729.19   2097.78 
  8667   34.66800   2711.18   2116.09 
  8668   34.67200   2695.92   2132.57 
  8669   34.67600   2685.55   2154.24 
  8670   34.68000   2674.56   2169.19 
  8671   34.68400   2658.69   2188.42 
  8672   34.68800   2645.57   2210.39 
  8673   34.69200   2637.33   2229.92 
  8674   34.69600   2630.92   2256.47 
  8675   34.70000   2625.73   2279.66 
  8676   34.70400   2621.15   2296.14 
  8677   34.70800   2615.36   2315.98 
  8678   34.71200   2616.58   2343.14 
  8679   34.71600   2618.41   2363.89 
  8680   34.72000   2619.02   2390.75 
  8681   34.72400   2620.24   2410.28 
  8682   34.72800   2619.02   2430.42 
  8683   34.73200   2624.21   2456.67 
  8684   34.73600   2626.95   2476.81 
  8685   34.74000   2633.06   2504.27 
  8686   34.74400   2644.04   2520.14 
  8687   34.74800   2651.37   2539.98 
  8688   34.75200   2659.00   2559.20 
  8689   34.75600   2669.68   2580.26 
  8690   34.76000   2689.82   2603.15 
  8691   34.76400   2694.70   2622.38 
  8692   34.76800   2710.88   2642.21 
  8693   34.77200   2720.95   2658.69 
  8694   34.77600   2731.32   2677.61 
  8695   34.78000   2747.19   2697.14 
  8696   34.78400   2759.09   2713.93 
  8697   34.78800   2784.73   2731.02 
  8698   34.79200   2800.60   2744.14 
  8699   34.79600   2816.47   2756.65 
  8700   34.80000   2836.30   2769.47 
  8701   34.80400   2850.95   2785.34 
  8702   34.80800   2871.09   2797.24 
  8703   34.81200   2891.24   2813.42 
  8704   34.81600   2909.85   2824.71 
  8705   34.82000   2931.82   2833.25 
  8706   34.82400   2955.63   2844.24 
  8707   34.82800   2975.16   2851.26 
  8708   34.83200   2998.66   2858.89 
  8709   34.83600   3020.63   2865.30 
  8710   34.84000   3045.96   2870.79 
  8711   34.84400   3060.00   2873.84 
  8712   34.84800   3080.14   2877.50 
  8713   34.85200   3102.11   2882.69 
  8714   34.85600   3123.17   2885.74 
  8715   34.86000   3148.80   2885.13 
  8716   34.86400   3171.39   2887.88 
  8717   34.86800   3193.97   2889.40 
  8718   34.87200   3215.03   2883.91 
  8719   34.87600   3242.80   2884.22 
  8720   34.88000   3263.85   2880.86 
  8721   34.88400   3280.64   2873.54 
  8722   34.88800   3302.31   2869.26 
  8723   34.89200   3320.31   2864.99 
  8724   34.89600   3342.29   2861.33 
  8725   34.90000   3359.38   2844.85 
  8726   34.90400   3377.08   2835.39 
  8727   34.90800   3396.30   2824.71 
  8728   34.91200   3414.61   2817.08 
  8729   34.91600   3438.72   2753.60 
  8730   34.92000   2722.47   2499.08 
  8731   34.92400   1117.25   2139.59 
  8732   34.92800    750.12   1862.79 
  8733   34.93200    731.51   1777.04 
  8734   34.93600    744.63   1755.98 
  8735   34.94000    742.19   1766.66 
  8736   34.94400    740.36   1794.43 
  8737   34.94800    737.00   1831.97 
  8738   34.95200    735.47   1879.88 
  8739   34.95600    739.44   1929.32 
  8740   34.96000    736.39   1985.17 
  8741   34.96400    722.96   2043.46 
  8742   34.96800    747.38   2097.17 
  8743   34.97200    762.02   2158.51 
  8744   34.97600    784.30   2215.27 
  8745   34.98000    814.21   2273.86 
  8746   34.98400    847.78   2333.68 
  8747   34.98800    882.87   2383.73 
  8748   34.99200    919.80   2435.30 
  8749   34.99600    964.97   2486.88 
  8750   35.00000   1004.03   2532.96 
  8751   35.00400   1056.21   2583.62 
  8752   35.00800   1113.59   2627.87 
  8753   35.01200   1165.77   2668.15 
  8754   35.01600   1224.98   2698.67 
  8755   35.02000   1288.76   2733.46 
  8756   35.02400   1359.86   2767.03 
  8757   35.02800   1430.66   2793.27 
  8758   35.03200   1499.94   2812.19 
  8759   35.03600   1565.55   2828.06 
  8760   35.04000   1631.16   2840.58 
  8761   35.04400   1701.05   2849.43 
  8762   35.04800   1768.19   2857.97 
  8763   35.05200   1841.13   2859.80 
  8764   35.05600   1908.26   2848.82 
  8765   35.06000   1971.44   2839.66 
  8766   35.06400   2032.17   2825.93 
  8767   35.06800   2097.78   2814.64 
  8768   35.07200   2164.31   2800.29 
  8769   35.07600   2220.76   2775.57 
  8770   35.08000   2274.17   2751.46 
  8771   35.08400   2323.30   2725.52 
  8772   35.08800   2369.08   2693.18 
  8773   35.09200   2410.89   2663.57 
  8774   35.09600   2453.00   2626.04 
  8775   35.10000   2492.98   2593.08 
  8776   35.10400   2522.28   2552.80 
  8777   35.10800   2549.44   2510.68 
  8778   35.11200   2572.33   2471.92 
  8779   35.11600   2589.11   2435.30 
  8780   35.12000   2605.59   2396.24 
  8781   35.12400   2615.97   2354.43 
  8782   35.12800   2626.04   2315.67 
  8783   35.13200   2630.62   2274.48 
  8784   35.13600   2627.87   2230.22 
  8785   35.14000   2624.82   2193.60 
  8786   35.14400   2618.10   2154.24 
  8787   35.14800   2610.78   2121.58 
  8788   35.15200   2595.52   2084.05 
  8789   35.15600   2571.11   2051.70 
  8790   35.16000   2547.00   2016.60 
  8791   35.16400   2520.14   1988.53 
  8792   35.16800   2492.98   1965.64 
  8793   35.17200   2461.85   1937.87 
  8794   35.17600   2431.95   1919.25 
  8795   35.18000   2397.46   1902.77 
  8796   35.18400   2360.23   1886.60 
  8797   35.18800   2325.74   1876.83 
  8798   35.19200   2290.65   1867.98 
  8799   35.19600   2243.35   1862.79 
  8800   35.20000   2208.86   1866.76 
  8801   35.20400   2172.24   1869.81 
  8802   35.20800   2135.01   1878.66 
  8803   35.21200   2095.34   1876.83 
  8804   35.21600   2055.05   1883.54 
  8805   35.22000   2023.01   1898.19 
  8806   35.22400   1992.80   1912.54 
  8807   35.22800   1965.33   1938.48 
  8808   35.23200   1935.42   1959.23 
  8809   35.23600   1898.19   1982.12 
  8810   35.24000   1871.95   2008.36 
  8811   35.24400   1851.81   2042.24 
  8812   35.24800   1832.28   2078.25 
  8813   35.25200   1813.35   2101.75 
  8814   35.25600   1796.26   2132.57 
  8815   35.26000   1780.09   2164.92 
  8816   35.26400   1767.58   2199.71 
  8817   35.26800   1761.78   2238.16 
  8818   35.27200   1751.40   2275.39 
  8819   35.27600   1748.66   2318.12 
  8820   35.28000   1751.40   2359.92 
  8821   35.28400   1754.46   2399.29 
  8822   35.28800   1755.98   2442.63 
  8823   35.29200   1761.78   2479.55 
  8824   35.29600   1774.29   2522.58 
  8825   35.30000   1787.11   2572.02 
  8826   35.30400   1807.86   2608.64 
  8827   35.30800   1823.43   2645.57 
  8828   35.31200   1837.46   2686.46 
  8829   35.31600   1858.22   2729.49 
  8830   35.32000   1884.46   2770.69 
  8831   35.32400   1910.71   2810.97 
  8832   35.32800   1941.22   2854.92 
  8833   35.33200   1976.62   2891.54 
  8834   35.33600   2017.52   2928.16 
  8835   35.34000   2053.83   2961.43 
  8836   35.34400   2091.67   2993.47 
  8837   35.34800   2139.89   3028.87 
  8838   35.35200   2187.50   3063.35 
  8839   35.35600   2230.22   3088.68 
  8840   35.36000   2272.95   3106.38 
  8841   35.36400   2316.89   3128.36 
  8842   35.36800   2362.67   3153.38 
  8843   35.37200   2415.16   3164.06 
  8844   35.37600   2465.52   3182.98 
  8845   35.38000   2513.12   3196.41 
  8846   35.38400   2563.48   3206.18 
  8847   35.38800   2615.97   3218.99 
  8848   35.39200   2672.42   3226.93 
  8849   35.39600   2717.29   3232.42 
  8850   35.40000   2767.03   3237.00 
  8851   35.40400   2822.57   3238.53 
  8852   35.40800   2868.04   3237.61 
  8853   35.41200   2915.65   3224.18 
  8854   35.41600   2957.15   3214.42 
  8855   35.42000   3002.32   3205.57 
